Country Name,Country Code,Series,Series Code,1990 [YR1990],1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015],2020 [YR2020]
Kenya,KEN,Barro-Lee: Percentage of population age 15-19 with secondary schooling. Total (Incomplete and Completed Secondary),BAR.SEC.ICMP.1519.ZS,20.41,21.32,27.25,32.45,20.02,..,..
Kenya,KEN,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,5.55,7.97,8.85,7.3,6.6,..,..
Kenya,KEN,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,23.05,5.55,7.97,8.85,8.1,..,..
Kenya,KEN,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,48.52,50.66,30.1,26.26,14.89,..,..
Kenya,KEN,Barro-Lee: Percentage of population age 25-29 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.2529.ZS,3.2,4.79,8.67,13.16,18.46,..,..
Kenya,KEN,Capital expenditure as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNCAP,..,..,..,..,..,7.46329,..
Kenya,KEN,"Completion rate, lower secondary education, rural, both sexes (%)",UIS.CR.2.RUR,..,..,36.97,..,..,..,..
Kenya,KEN,Current expenditure as % of total expenditure in public institutions (%),SE.XPD.CUR.TOTL.ZS,..,..,..,..,..,92.53671,..
Kenya,KEN,Duration of compulsory education (years),SE.COM.DURS,..,..,8,8,8,12,..
Kenya,KEN,Internet users (per 100 people),IT.NET.USER.P2,0,0.000727482,0.318059714,3.101897702,7.2,16.58785485,..
Kenya,KEN,Official entrance age to compulsory education (years),UIS.CEAGE.1,..,..,6,6,6,6,..
Kenya,KEN,Official entrance age to early childhood education (years),UIS.THAGE.0,..,..,3,3,3,3,..
Kenya,KEN,Official entrance age to pre-primary education (years),UIS.THAGE.02,3,3,3,3,3,3,..
Kenya,KEN,Proportion of lower secondary schools with access to Internet for pedagogical purposes (%),UIS.SCHBSP.2.WINTERN,..,..,..,..,..,..,..
Kenya,KEN,Proportion of lower secondary schools with access to electricity (%),UIS.SCHBSP.2.WELEC,..,..,..,..,..,..,..
Kenya,KEN,Proportion of lower secondary schools with access to computers for pedagogical purposes (%),UIS.SCHBSP.2.WCOMPUT,..,..,..,..,..,..,..
Kenya,KEN,Proportion of lower secondary schools with access to basic drinking water (%),UIS.SCHBSP.2.WWATA,..,..,..,..,..,..,..
Kenya,KEN,Proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),UIS.SCHBSP.2.WINFSTUDIS,..,..,..,..,..,..,..
Kenya,KEN,"Proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",UIS.EV1524P.2T5.V,..,..,0,0,..,..,..
Kenya,KEN,Primary school age children out-of-school (%),SE.LPV.PRIM.OOS,..,..,..,..,..,..,..
Kiribati,KIR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,11.18587,..,..,..,..
Kiribati,KIR,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,245,..,..,..,385,..
Kiribati,KIR,"Proportion of teachers with the minimum required qualifications in primary education, both sexes (%)",SE.PRM.TCAQ.ZS,..,..,..,93.88379,..,..,..
Kiribati,KIR,"Proportion of teachers with the minimum required qualifications in pre-primary education, both sexes (%)",UIS.TRTP.02,..,..,..,..,..,..,..
Kiribati,KIR,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,..,..,..,83.58586,..,..,..
Kiribati,KIR,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..
Kiribati,KIR,All staff compensation as % of total expenditure in lower secondary public institutions (%),UIS.XSPENDP.2.FDPUB.FNS,..,..,..,..,..,..,..
Kiribati,KIR,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..,..,..
Kiribati,KIR,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..
Kiribati,KIR,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.ZS,..,..,..,..,..,..,..
Kiribati,KIR,Barro-Lee: Percentage of population age 15-19 with secondary schooling. Total (Incomplete and Completed Secondary),BAR.SEC.ICMP.1519.ZS,..,..,..,..,..,..,..
Kiribati,KIR,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,..,..,..,..,..,..,..
Kiribati,KIR,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,..,..,..,..,..,..,..
Kiribati,KIR,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,..,..,..,..,..,..,..
Kiribati,KIR,Barro-Lee: Percentage of population age 25-29 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.2529.ZS,..,..,..,..,..,..,..
Kiribati,KIR,Capital expenditure as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNCAP,..,..,..,..,..,..,..
Kiribati,KIR,"Completion rate, lower secondary education, rural, both sexes (%)",UIS.CR.2.RUR,..,..,..,..,..,..,..
Kiribati,KIR,Current expenditure as % of total expenditure in public institutions (%),SE.XPD.CUR.TOTL.ZS,..,..,..,..,..,..,..
Kiribati,KIR,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,9,..
Kiribati,KIR,Internet users (per 100 people),IT.NET.USER.P2,0,..,1.785225474,4,9.07,12.99748389,..
Kiribati,KIR,Official entrance age to compulsory education (years),UIS.CEAGE.1,..,..,..,..,..,6,..
Kiribati,KIR,Official entrance age to early childhood education (years),UIS.THAGE.0,..,..,3,3,3,3,..
Kiribati,KIR,Official entrance age to pre-primary education (years),UIS.THAGE.02,3,3,3,3,3,3,..
Kiribati,KIR,Proportion of lower secondary schools with access to Internet for pedagogical purposes (%),UIS.SCHBSP.2.WINTERN,..,..,..,..,..,..,..
Kiribati,KIR,Proportion of lower secondary schools with access to electricity (%),UIS.SCHBSP.2.WELEC,..,..,..,..,..,..,..
Kiribati,KIR,Proportion of lower secondary schools with access to computers for pedagogical purposes (%),UIS.SCHBSP.2.WCOMPUT,..,..,..,..,..,..,..
Kiribati,KIR,Proportion of lower secondary schools with access to basic drinking water (%),UIS.SCHBSP.2.WWATA,..,..,..,..,..,..,..
Kiribati,KIR,Proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),UIS.SCHBSP.2.WINFSTUDIS,..,..,..,..,..,..,..
Kiribati,KIR,"Proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",UIS.EV1524P.2T5.V,..,..,0,0,..,..,..
Kiribati,KIR,Primary school age children out-of-school (%),SE.LPV.PRIM.OOS,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Proportion of teachers with the minimum required qualifications in primary education, both sexes (%)",SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Proportion of teachers with the minimum required qualifications in pre-primary education, both sexes (%)",UIS.TRTP.02,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,All staff compensation as % of total expenditure in lower secondary public institutions (%),UIS.XSPENDP.2.FDPUB.FNS,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.ZS,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,Barro-Lee: Percentage of population age 15-19 with secondary schooling. Total (Incomplete and Completed Secondary),BAR.SEC.ICMP.1519.ZS,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,Barro-Lee: Percentage of population age 25-29 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.2529.ZS,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,Capital expenditure as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNCAP,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Completion rate, lower secondary education, rural, both sexes (%)",UIS.CR.2.RUR,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,Current expenditure as % of total expenditure in public institutions (%),SE.XPD.CUR.TOTL.ZS,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,Duration of compulsory education (years),SE.COM.DURS,11,11,11,11,11,12,..
"Korea, Dem. People’s Rep.",PRK,Internet users (per 100 people),IT.NET.USER.P2,0,..,0,0,0,..,..
"Korea, Dem. People’s Rep.",PRK,Official entrance age to compulsory education (years),UIS.CEAGE.1,5,5,6,6,6,6,..
"Korea, Dem. People’s Rep.",PRK,Official entrance age to early childhood education (years),UIS.THAGE.0,..,..,3,3,3,3,..
"Korea, Dem. People’s Rep.",PRK,Official entrance age to pre-primary education (years),UIS.THAGE.02,4,4,5,5,5,5,..
"Korea, Dem. People’s Rep.",PRK,Proportion of lower secondary schools with access to Internet for pedagogical purposes (%),UIS.SCHBSP.2.WINTERN,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,Proportion of lower secondary schools with access to electricity (%),UIS.SCHBSP.2.WELEC,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,Proportion of lower secondary schools with access to computers for pedagogical purposes (%),UIS.SCHBSP.2.WCOMPUT,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,Proportion of lower secondary schools with access to basic drinking water (%),UIS.SCHBSP.2.WWATA,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,Proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),UIS.SCHBSP.2.WINFSTUDIS,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",UIS.EV1524P.2T5.V,..,..,..,..,..,0,..
"Korea, Dem. People’s Rep.",PRK,Primary school age children out-of-school (%),SE.LPV.PRIM.OOS,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.03874,2.93543,..,..,..,..,..
"Korea, Rep.",KOR,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,10363,59062,30861,9834,6960,39617,..
"Korea, Rep.",KOR,"Proportion of teachers with the minimum required qualifications in primary education, both sexes (%)",SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Proportion of teachers with the minimum required qualifications in pre-primary education, both sexes (%)",UIS.TRTP.02,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..
"Korea, Rep.",KOR,All staff compensation as % of total expenditure in lower secondary public institutions (%),UIS.XSPENDP.2.FDPUB.FNS,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,26148.4037955565,30058.241852004,26670.0796411965,28411.0940778522,..
"Korea, Rep.",KOR,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,8.05,6.7,5.93,5.93,3.44,..,..
"Korea, Rep.",KOR,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.ZS,15.29,13.2,11.15,9.8,8.84,..,..
"Korea, Rep.",KOR,Barro-Lee: Percentage of population age 15-19 with secondary schooling. Total (Incomplete and Completed Secondary),BAR.SEC.ICMP.1519.ZS,91.4,92.8,79.79,94.8,75.42,..,..
"Korea, Rep.",KOR,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,0.22,0.2,0.14,0.26,0.09,..,..
"Korea, Rep.",KOR,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.32,0.2,0.19,0.17,0.13,..,..
"Korea, Rep.",KOR,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,2.08,0.9,0.77,0.45,0.3,..,..
"Korea, Rep.",KOR,Barro-Lee: Percentage of population age 25-29 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.2529.ZS,52.4,54.5,47.09,34.54,20.58,..,..
"Korea, Rep.",KOR,Capital expenditure as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNCAP,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Completion rate, lower secondary education, rural, both sexes (%)",UIS.CR.2.RUR,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Current expenditure as % of total expenditure in public institutions (%),SE.XPD.CUR.TOTL.ZS,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Duration of compulsory education (years),SE.COM.DURS,..,..,6,9,9,9,..
"Korea, Rep.",KOR,Internet users (per 100 people),IT.NET.USER.P2,0.023265092,0.81968667,44.7,73.5,83.7,89.9,..
"Korea, Rep.",KOR,Official entrance age to compulsory education (years),UIS.CEAGE.1,..,..,6,6,6,6,..
"Korea, Rep.",KOR,Official entrance age to early childhood education (years),UIS.THAGE.0,5,5,5,5,3,1,..
"Korea, Rep.",KOR,Official entrance age to pre-primary education (years),UIS.THAGE.02,5,5,5,5,3,3,..
"Korea, Rep.",KOR,Proportion of lower secondary schools with access to Internet for pedagogical purposes (%),UIS.SCHBSP.2.WINTERN,..,..,100,100,100,100,..
"Korea, Rep.",KOR,Proportion of lower secondary schools with access to electricity (%),UIS.SCHBSP.2.WELEC,..,..,100,100,100,100,..
"Korea, Rep.",KOR,Proportion of lower secondary schools with access to computers for pedagogical purposes (%),UIS.SCHBSP.2.WCOMPUT,..,..,100,100,100,100,..
"Korea, Rep.",KOR,Proportion of lower secondary schools with access to basic drinking water (%),UIS.SCHBSP.2.WWATA,..,..,100,100,100,100,..
"Korea, Rep.",KOR,Proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),UIS.SCHBSP.2.WINFSTUDIS,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",UIS.EV1524P.2T5.V,..,..,9.59114,7.28288,7.03792,14.89716,..
"Korea, Rep.",KOR,Primary school age children out-of-school (%),SE.LPV.PRIM.OOS,..,..,..,..,..,2.65737152099609,..
Kosovo,XKX,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..
Kosovo,XKX,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..
Kosovo,XKX,"Proportion of teachers with the minimum required qualifications in primary education, both sexes (%)",SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..
Kosovo,XKX,"Proportion of teachers with the minimum required qualifications in pre-primary education, both sexes (%)",UIS.TRTP.02,..,..,..,..,..,..,..
Kosovo,XKX,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,..,..,..,..,..,..,..
Kosovo,XKX,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..
Kosovo,XKX,All staff compensation as % of total expenditure in lower secondary public institutions (%),UIS.XSPENDP.2.FDPUB.FNS,..,..,..,..,..,..,..
Kosovo,XKX,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..,..,..
Kosovo,XKX,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Barro-Lee: Percentage of population age 15-19 with secondary schooling. Total (Incomplete and Completed Secondary),BAR.SEC.ICMP.1519.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Barro-Lee: Percentage of population age 25-29 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.2529.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Capital expenditure as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNCAP,..,..,..,..,..,..,..
Kosovo,XKX,"Completion rate, lower secondary education, rural, both sexes (%)",UIS.CR.2.RUR,..,..,..,..,..,..,..
Kosovo,XKX,Current expenditure as % of total expenditure in public institutions (%),SE.XPD.CUR.TOTL.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,..,..
Kosovo,XKX,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,..
Kosovo,XKX,Official entrance age to compulsory education (years),UIS.CEAGE.1,..,..,..,..,..,..,..
Kosovo,XKX,Official entrance age to early childhood education (years),UIS.THAGE.0,..,..,..,..,..,..,..
Kosovo,XKX,Official entrance age to pre-primary education (years),UIS.THAGE.02,..,..,..,..,..,..,..
Kosovo,XKX,Proportion of lower secondary schools with access to Internet for pedagogical purposes (%),UIS.SCHBSP.2.WINTERN,..,..,..,..,..,..,..
Kosovo,XKX,Proportion of lower secondary schools with access to electricity (%),UIS.SCHBSP.2.WELEC,..,..,..,..,..,..,..
Kosovo,XKX,Proportion of lower secondary schools with access to computers for pedagogical purposes (%),UIS.SCHBSP.2.WCOMPUT,..,..,..,..,..,..,..
Kosovo,XKX,Proportion of lower secondary schools with access to basic drinking water (%),UIS.SCHBSP.2.WWATA,..,..,..,..,..,..,..
Kosovo,XKX,Proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),UIS.SCHBSP.2.WINFSTUDIS,..,..,..,..,..,..,..
Kosovo,XKX,"Proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",UIS.EV1524P.2T5.V,..,..,..,..,..,..,..
